id:tt7660850, rank:65, title:Succession, fullTitle:Succession (2018), year:2018, image:https://m.media-amazon.com/images/M/MV5BZDE0ODVlYjktNjJiMC00ODk4LWIwNTktMWRhZmZiOGFhYmUwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY176_CR6,0,128,176_AL_.jpg, crew:Nicholas Braun, Brian Cox, imDbRating:8.7, imDbRatingCount:118427 
id:tt3398228, rank:66, title:BoJack Horseman, fullTitle:BoJack Horseman (2014), year:2014, image:https://m.media-amazon.com/images/M/MV5BYWQwMDNkM2MtODU4OS00OTY3LTgwOTItNjE2Yzc0MzRkMDllXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Will Arnett, Amy Sedaris, imDbRating:8.7, imDbRatingCount:139429 
id:tt0214341, rank:67, title:Dragon Ball Z, fullTitle:Dragon Ball Z (1989), year:1989, image:https://m.media-amazon.com/images/M/MV5BNGM5MTEyZDItZWNhOS00NzNkLTgwZTAtNWIzY2IzZmExOWMxXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Doc Harris, Christopher Sabat, imDbRating:8.7, imDbRatingCount:123935 
id:tt0121220, rank:68, title:Dragon Ball Z, fullTitle:Dragon Ball Z (1989), year:1989, image:https://m.media-amazon.com/images/M/MV5BMGMyOThiMGUtYmFmZi00YWM0LWJiM2QtZGMwM2Q2ODE4MzhhXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Jôji Yanami, Kyle Hebert, imDbRating:8.7, imDbRatingCount:76337 
id:tt0353049, rank:69, title:Chappelle's Show, fullTitle:Chappelle's Show (2003), year:2003, image:https://m.media-amazon.com/images/M/MV5BOWNjYTg5NGMtOWRjNy00ZGNlLTg2MmYtZjQ5NTM0MTQxOGM2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Dave Chappelle, Donnell Rawlings, imDbRating:8.7, imDbRatingCount:61315 
id:tt13991232, rank:70, title:1883, fullTitle:1883 (2021), year:2021, image:https://m.media-amazon.com/images/M/MV5BNDZkZDdkMjYtMGI3Yi00MmVkLTkzZjQtMGI0NGViNzIzNjhjXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Sam Elliott, Tim McGraw, imDbRating:8.7, imDbRatingCount:36288 
id:tt1831164, rank:71, title:Leyla and Mecnun, fullTitle:Leyla and Mecnun (2011), year:2011, image:https://m.media-amazon.com/images/M/MV5BZGZlN2QzYTQtNmZkMy00YjdiLWIwOGUtMzlhZTJlMmIyNmJhXkEyXkFqcGdeQXVyOTQ2MjQ3MTI@._V1_UY176_CR6,0,128,176_AL_.jpg, crew:Ali Atay, Serkan Keskin, imDbRating:8.7, imDbRatingCount:92718 
id:tt0121955, rank:72, title:South Park, fullTitle:South Park (1997), year:1997, image:https://m.media-amazon.com/images/M/MV5BOGE2YWUzMDItNTg2Ny00NTUzLTlmZGYtNWMyNzVjMjQ3MThkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Trey Parker, Matt Stone, imDbRating:8.7, imDbRatingCount:355229 
id:tt0384766, rank:73, title:Rome, fullTitle:Rome (2005), year:2005, image:https://m.media-amazon.com/images/M/MV5BYTM4MmU1NWYtNzJjYy00YWFhLThjOGEtZmMxOGI1NzE0NGNiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Kevin McKidd, Ray Stevenson, imDbRating:8.7, imDbRatingCount:165610 
id:tt10986410, rank:74, title:Ted Lasso, fullTitle:Ted Lasso (2020), year:2020, image:https://m.media-amazon.com/images/M/MV5BMDVmODUzNmEtMGMxZC00NWUzLTkxMTAtMDM5OTQzMWE0ZDM3XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Jason Sudeikis, Brett Goldstein, imDbRating:8.7, imDbRatingCount:168039 
id:tt8111088, rank:75, title:The Mandalorian, fullTitle:The Mandalorian (2019), year:2019, image:https://m.media-amazon.com/images/M/MV5BZDhlMzY0ZGItZTcyNS00ZTAxLWIyMmYtZGQ2ODg5OWZiYmJkXkEyXkFqcGdeQXVyODkzNTgxMDg@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Pedro Pascal, Carl Weathers, imDbRating:8.7, imDbRatingCount:410456 
id:tt0074006, rank:76, title:I, Claudius, fullTitle:I, Claudius (1976), year:1976, image:https://m.media-amazon.com/images/M/MV5BZWM1MDY1MjYtYTAzZC00MDJiLTk4MjAtOGQzNDI4YWU1MWQ0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Derek Jacobi, John Hurt, imDbRating:8.7, imDbRatingCount:16994 
id:tt4508902, rank:77, title:One Punch Man, fullTitle:One Punch Man (2015), year:2015, image:https://m.media-amazon.com/images/M/MV5BMTNmZDE2NDEtNTg3MS00OTE1LThlZGUtOGZkZTg0NTUyNGVmXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Makoto Furukawa, Kaito Ishikawa, imDbRating:8.7, imDbRatingCount:144367 
id:tt9432978, rank:78, title:Kota Factory, fullTitle:Kota Factory (2019), year:2019, image:https://m.media-amazon.com/images/M/MV5BOGVmMGYwZTEtOGFlYS00ODRhLTg3M2MtMzc1OGNhNzU3N2IzXkEyXkFqcGdeQXVyNDY4NjAxNTc@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Mayur More, Jitendra Kumar, imDbRating:8.7, imDbRatingCount:66398 
id:tt3718778, rank:79, title:Over the Garden Wall, fullTitle:Over the Garden Wall (2014), year:2014, image:https://m.media-amazon.com/images/M/MV5BYjQwZDhhNzctNTZjYy00NjYzLWE3ZjctNGQwZWY2Zjg5NTgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Elijah Wood, Collin Dean, imDbRating:8.7, imDbRatingCount:50365 
id:tt0367279, rank:80, title:Arrested Development, fullTitle:Arrested Development (2003), year:2003, image:https://m.media-amazon.com/images/M/MV5BNTFlYTE2YTItZmQ1NS00ZWQ5LWI3OGUtYTQzNDMyZmEyYTZjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Jason Bateman, Michael Cera, imDbRating:8.7, imDbRatingCount:294734 
id:tt5753856, rank:81, title:Dark, fullTitle:Dark (2017), year:2017, image:https://m.media-amazon.com/images/M/MV5BOTk2NzUyOTctZDdlMS00MDJlLTgzNTEtNzQzYjFhNjA0YjBjXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Louis Hofmann, Karoline Eichhorn, imDbRating:8.7, imDbRatingCount:346799 
id:tt0118421, rank:82, title:Oz, fullTitle:Oz (1997), year:1997, image:https://m.media-amazon.com/images/M/MV5BYjY3N2M2YjgtZTFjZS00ODA1LWJjMDgtNDgxZDllZWFiMmYyXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Ernie Hudson, J.K. Simmons, imDbRating:8.7, imDbRatingCount:96123 
id:tt0248654, rank:83, title:Six Feet Under, fullTitle:Six Feet Under (2001), year:2001, image:https://m.media-amazon.com/images/M/MV5BN2FmMjg0Y2YtYmMyYi00MTBjLTllYzMtN2VjYzRhOTVmNWRlXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Peter Krause, Michael C. Hall, imDbRating:8.7, imDbRatingCount:130721 
id:tt0096697, rank:84, title:The Simpsons, fullTitle:The Simpsons (1989), year:1989, image:https://m.media-amazon.com/images/M/MV5BYjFkMTlkYWUtZWFhNy00M2FmLThiOTYtYTRiYjVlZWYxNmJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Dan Castellaneta, Nancy Cartwright, imDbRating:8.7, imDbRatingCount:390991 
id:tt1910272, rank:85, title:Steins;Gate, fullTitle:Steins;Gate (2011), year:2011, image:https://m.media-amazon.com/images/M/MV5BMjUxMzE4ZDctODNjMS00MzIwLThjNDktODkwYjc5YWU0MDc0XkEyXkFqcGdeQXVyNjc3OTE4Nzk@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Mamoru Miyano, Asami Imai, imDbRating:8.7, imDbRatingCount:56366 
id:tt0412142, rank:86, title:House, fullTitle:House (2004), year:2004, image:https://m.media-amazon.com/images/M/MV5BMDA4NjQzN2ItZDhhNC00ZjVlLWFjNTgtMTEyNDQyOGNjMDE1XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Hugh Laurie, Omar Epps, imDbRating:8.7, imDbRatingCount:443946 
id:tt4574334, rank:87, title:Stranger Things, fullTitle:Stranger Things (2016), year:2016, image:https://m.media-amazon.com/images/M/MV5BN2ZmYjg1YmItNWQ4OC00YWM0LWE0ZDktYThjOTZiZjhhN2Q2XkEyXkFqcGdeQXVyNjgxNTQ3Mjk@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Millie Bobby Brown, Finn Wolfhard, imDbRating:8.7, imDbRatingCount:967563 
id:tt0286486, rank:88, title:The Shield, fullTitle:The Shield (2002), year:2002, image:https://m.media-amazon.com/images/M/MV5BMTcwNzQwODI5NV5BMl5BanBnXkFtZTcwNzQxMjI5MQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Michael Chiklis, Michael Jace, imDbRating:8.7, imDbRatingCount:78296 
id:tt6741278, rank:89, title:Invincible, fullTitle:Invincible (2021), year:2021, image:https://m.media-amazon.com/images/M/MV5BMmE1ODVhMGYtODYyYS00Mjc4LWIzN2EtYWZkZDg1MTUyNDkxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Steven Yeun, J.K. Simmons, imDbRating:8.7, imDbRatingCount:108695 
id:tt0407362, rank:90, title:Battlestar Galactica, fullTitle:Battlestar Galactica (2004), year:2004, image:https://m.media-amazon.com/images/M/MV5BZjBjMjk4YWQtZjY1MC00NTI5LWEwZDMtYWMyYjk2MjkzMThhXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Edward James Olmos, Mary McDonnell, imDbRating:8.7, imDbRatingCount:161708 
id:tt1606375, rank:91, title:Downton Abbey, fullTitle:Downton Abbey (2010), year:2010, image:https://m.media-amazon.com/images/M/MV5BY2U1NmIwYzgtNjFkOS00YWUxLTg0YTMtZmE5NTA3YjRmY2NlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Hugh Bonneville, Phyllis Logan, imDbRating:8.7, imDbRatingCount:193281 
id:tt10233448, rank:92, title:Vinland Saga, fullTitle:Vinland Saga (2019), year:2019, image:https://m.media-amazon.com/images/M/MV5BMWE4OWE0NmMtYjlmOC00NGE1LWJiNDItNDgxNzVjYzViMGQ3XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Ryan Bartley, Kellen Goff, imDbRating:8.7, imDbRatingCount:28447 
id:tt5687612, rank:93, title:Fleabag, fullTitle:Fleabag (2016), year:2016, image:https://m.media-amazon.com/images/M/MV5BMjA4MzU5NzQxNV5BMl5BanBnXkFtZTgwOTg3MDA5NzM@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Phoebe Waller-Bridge, Sian Clifford, imDbRating:8.7, imDbRatingCount:134751 
id:tt1856010, rank:94, title:House of Cards, fullTitle:House of Cards (2013), year:2013, image:https://m.media-amazon.com/images/M/MV5BODM1MDU2NjY5NF5BMl5BanBnXkFtZTgwMDkxNTcwNjM@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Kevin Spacey, Michel Gill, imDbRating:8.6, imDbRatingCount:490872 
id:tt0804503, rank:95, title:Mad Men, fullTitle:Mad Men (2007), year:2007, image:https://m.media-amazon.com/images/M/MV5BNTgxNDZlODQtNDcwOC00NWQ5LTljNWMtMDhjY2U5YTUzMTc4XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Jon Hamm, Elisabeth Moss, imDbRating:8.6, imDbRatingCount:228310 
id:tt5788792, rank:96, title:The Marvelous Mrs. Maisel, fullTitle:The Marvelous Mrs. Maisel (2017), year:2017, image:https://m.media-amazon.com/images/M/MV5BMzk2ZmFhNjMtOWM2YS00MGU4LTk3ODMtY2Q2MjU2ODA0MDg4XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Rachel Brosnahan, Alex Borstein, imDbRating:8.6, imDbRatingCount:101079 
id:tt1190634, rank:97, title:The Boys, fullTitle:The Boys (2019), year:2019, image:https://m.media-amazon.com/images/M/MV5BNGEyOGJiNWEtMTgwMi00ODU4LTlkMjItZWI4NjFmMzgxZGY2XkEyXkFqcGdeQXVyNjcyNjcyMzQ@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Karl Urban, Jack Quaid, imDbRating:8.6, imDbRatingCount:348237 
id:tt0388629, rank:98, title:One Piece, fullTitle:One Piece (1999), year:1999, image:https://m.media-amazon.com/images/M/MV5BODcwNWE3OTMtMDc3MS00NDFjLWE1OTAtNDU3NjgxODMxY2UyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Mayumi Tanaka, Tony Beck, imDbRating:8.6, imDbRatingCount:104484 
id:tt4786824, rank:99, title:The Crown, fullTitle:The Crown (2016), year:2016, image:https://m.media-amazon.com/images/M/MV5BZmY0MzBlNjctNTRmNy00Njk3LWFjMzctMWQwZDAwMGJmY2MyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Claire Foy, Olivia Colman, imDbRating:8.6, imDbRatingCount:187492 
id:tt0758745, rank:100, title:Friday Night Lights, fullTitle:Friday Night Lights (2006), year:2006, image:https://m.media-amazon.com/images/M/MV5BYTkxZDVhZGItZjM3Yi00YTU1LTk2ZDYtYTI4NTg2Mjc0NWY1XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY176_CR0,0,128,176_AL_.jpg, crew:Kyle Chandler, Connie Britton, imDbRating:8.6, imDbRatingCount:63503 
id:tt0092455, rank:101, title:Star Trek: The Next Generation, fullTitle:Star Trek: The Next Generation (1987), year:1987, image:https://m.media-amazon.com/images/M/MV5BOWFhYjE4NzMtOWJmZi00NzEyLTg5NTctYmIxMTU1ZDIxMDAyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Patrick Stewart, Brent Spiner, imDbRating:8.6, imDbRatingCount:114238 
id:tt1628033, rank:102, title:Top Gear, fullTitle:Top Gear (2002), year:2002, image:https://m.media-amazon.com/images/M/MV5BYzkwZDgwZmQtOWE4Yy00ZjgyLTgxZTYtZTRiMTg5MWY4NTFiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Jeremy Clarkson, Richard Hammond, imDbRating:8.6, imDbRatingCount:114936 
id:tt0387764, rank:103, title:Peep Show, fullTitle:Peep Show (2003), year:2003, image:https://m.media-amazon.com/images/M/MV5BZjYwMWJhOWMtZTc5ZC00MGY0LTg0ZjktMzFhODhhZGZhNDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:David Mitchell, Robert Webb, imDbRating:8.6, imDbRatingCount:58010 
id:tt0086661, rank:104, title:The Adventures of Sherlock Holmes, fullTitle:The Adventures of Sherlock Holmes (1984), year:1984, image:https://m.media-amazon.com/images/M/MV5BOTU0ODg2ODMtZDQ0OS00N2MzLWIwYWUtZDQ2N2E2ZTZiNzI1XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Jeremy Brett, David Burke, imDbRating:8.6, imDbRatingCount:21628 
id:tt5712554, rank:105, title:The Grand Tour, fullTitle:The Grand Tour (2016), year:2016, image:https://m.media-amazon.com/images/M/MV5BYjkyOWIyZGYtYzU3ZS00NWM2LThjZGEtMDZjZjg2MTI2NzBhXkEyXkFqcGdeQXVyNjI4OTg2Njg@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Jeremy Clarkson, James May, imDbRating:8.6, imDbRatingCount:71190 
id:tt14392248, rank:106, title:Aspirants, fullTitle:Aspirants (2021), year:2021, image:https://m.media-amazon.com/images/M/MV5BNWRkMjA0NjItMmViYS00MDQyLTgyMWYtOWFmOTA4NmU5MjRjXkEyXkFqcGdeQXVyNDY4NjAxNTc@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Naveen Kasturia, Shivankit Singh Parihar, imDbRating:8.6, imDbRatingCount:291600 
id:tt0106179, rank:107, title:The X-Files, fullTitle:The X-Files (1993), year:1993, image:https://m.media-amazon.com/images/M/MV5BZDA0MmM4YzUtMzYwZC00OGI2LWE0ODctNzNhNTkwN2FmNTVhXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:David Duchovny, Gillian Anderson, imDbRating:8.6, imDbRatingCount:215252 
id:tt0773262, rank:108, title:Dexter, fullTitle:Dexter (2006), year:2006, image:https://m.media-amazon.com/images/M/MV5BZjkzMmU5MjMtODllZS00OTA5LTk2ZTEtNjdhYjZhMDA5ZTRhXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_UY176_CR0,0,128,176_AL_.jpg, crew:Michael C. Hall, Jennifer Carpenter, imDbRating:8.6, imDbRatingCount:706972 
id:tt1266020, rank:109, title:Parks and Recreation, fullTitle:Parks and Recreation (2009), year:2009, image:https://m.media-amazon.com/images/M/MV5BMjA5MjUxNDgwNF5BMl5BanBnXkFtZTgwMDI5NjMwNDE@._V1_UY176_CR0,0,128,176_AL_.jpg, crew:Amy Poehler, Jim O'Heir, imDbRating:8.6, imDbRatingCount:243470 
id:tt0459159, rank:110, title:The Thick of It, fullTitle:The Thick of It (2005), year:2005, image:https://m.media-amazon.com/images/M/MV5BZjc0ZDA5OTItYzhjNi00ZTJjLTg4OTYtZjk3NzBhODRlMTViXkEyXkFqcGdeQXVyMjc5OTMxMzQ@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Chris Addison, James Smith, imDbRating:8.6, imDbRatingCount:22689 
id:tt2303687, rank:111, title:Line of Duty, fullTitle:Line of Duty (2012), year:2012, image:https://m.media-amazon.com/images/M/MV5BMTExZDZjNTMtNDVmNy00ZTk2LWFiMzUtZDlkZGRlOGU0ZWRmXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Martin Compston, Vicky McClure, imDbRating:8.6, imDbRatingCount:54219 
id:tt0348914, rank:112, title:Deadwood, fullTitle:Deadwood (2004), year:2004, image:https://m.media-amazon.com/images/M/MV5BNDJhMjUzMDYtNzc4MS00Nzk2LTkyMGQtN2M5NTczYTZmYmY5XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Timothy Olyphant, Ian McShane, imDbRating:8.6, imDbRatingCount:103052 
id:tt6025022, rank:113, title:Justice League Unlimited, fullTitle:Justice League Unlimited (2004), year:2004, image:https://m.media-amazon.com/images/M/MV5BMTI3MjI1NTAtYjI2ZS00OTVlLTk0OTQtNTc5M2U3NmNmYjMzXkEyXkFqcGdeQXVyOTgwMzk1MTA@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:George Newbern, Kevin Conroy, imDbRating:8.6, imDbRatingCount:14521 
id:tt4299972, rank:114, title:The Jinx: The Life and Deaths of Robert Durst, fullTitle:The Jinx: The Life and Deaths of Robert Durst (2015), year:2015, image:https://m.media-amazon.com/images/M/MV5BMjI0OTc3MzY5Ml5BMl5BanBnXkFtZTgwNjk3MDUyNDE@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Andrew Jarecki, Robert Durst, imDbRating:8.6, imDbRatingCount:44255 
id:tt0318871, rank:115, title:Berserk, fullTitle:Berserk (1997), year:1997, image:https://m.media-amazon.com/images/M/MV5BYWE1YTU4NmYtMTY2Ni00NDIxLTgwMzYtNWJjYWE4MDE5OTE1XkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Marc Diraison, Nobutoshi Canna, imDbRating:8.6, imDbRatingCount:35165 
id:tt0111958, rank:116, title:Father Ted, fullTitle:Father Ted (1995), year:1995, image:https://m.media-amazon.com/images/M/MV5BYzI2YzQ5MWMtZGU0OC00ZDZkLWFiMGQtMWQzNmQ2Y2E3NDUyXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UY176_CR3,0,128,176_AL_.jpg, crew:Dermot Morgan, Ardal O'Hanlon, imDbRating:8.6, imDbRatingCount:39180 
id:tt3322312, rank:117, title:Daredevil, fullTitle:Daredevil (2015), year:2015, image:https://m.media-amazon.com/images/M/MV5BODcwOTg2MDE3NF5BMl5BanBnXkFtZTgwNTUyNTY1NjM@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Charlie Cox, Vincent D'Onofrio, imDbRating:8.6, imDbRatingCount:410895 
id:tt9335498, rank:118, title:Demon Slayer: Kimetsu no Yaiba, fullTitle:Demon Slayer: Kimetsu no Yaiba (2019), year:2019, image:https://m.media-amazon.com/images/M/MV5BZjZjNzI5MDctY2Y4YS00NmM4LTljMmItZTFkOTExNGI3ODRhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Natsuki Hanae, Yoshitsugu Matsuoka, imDbRating:8.6, imDbRatingCount:81314 
id:tt0994314, rank:119, title:Code Geass, fullTitle:Code Geass (2006), year:2006, image:https://m.media-amazon.com/images/M/MV5BYmEyM2VlZWItNWY4Ni00YmY2LWE3YTAtYjljMmU1MWEyYmZiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY176_CR0,0,128,176_AL_.jpg, crew:Jun Fukuyama, Takahiro Sakurai, imDbRating:8.6, imDbRatingCount:62577 
id:tt1641384, rank:120, title:Young Justice, fullTitle:Young Justice (2010), year:2010, image:https://m.media-amazon.com/images/M/MV5BMTAwYzE4NzItY2Q3Zi00NjRmLWE5ZTAtMDM5OWIyMmQ3MTFlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Nolan North, Danica McKellar, imDbRating:8.6, imDbRatingCount:38277 
id:tt3398540, rank:121, title:Haikyuu!!, fullTitle:Haikyuu!! (2014), year:2014, image:https://m.media-amazon.com/images/M/MV5BNzQ1MmJjZDUtMmI5OC00ZDk2LThkODQtODgwYmU0MTIzNDhmXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Ayumu Murase, Kaito Ishikawa, imDbRating:8.6, imDbRatingCount:20711 
id:tt4288182, rank:122, title:Atlanta, fullTitle:Atlanta (2016), year:2016, image:https://m.media-amazon.com/images/M/MV5BOTNiYmVjNjktZDhhNy00NGQ0LTg0YzYtYWVlMTVjMTQyMDU5XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Donald Glover, Brian Tyree Henry, imDbRating:8.6, imDbRatingCount:62147 
id:tt1733785, rank:123, title:The Bridge, fullTitle:The Bridge (2011), year:2011, image:https://m.media-amazon.com/images/M/MV5BMjQ3MDAzNDU4NV5BMl5BanBnXkFtZTgwNjE2NDQ0NzE@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Sofia Helin, Rafael Pettersson, imDbRating:8.6, imDbRatingCount:66123 
id:tt1486217, rank:124, title:Archer, fullTitle:Archer (2009), year:2009, image:https://m.media-amazon.com/images/M/MV5BMTg3NTMwMzY2OF5BMl5BanBnXkFtZTgwMDcxMjQ0NDE@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:H. Jon Benjamin, Judy Greer, imDbRating:8.6, imDbRatingCount:149260 
id:tt0088484, rank:125, title:Blackadder II, fullTitle:Blackadder II (1986), year:1986, image:https://m.media-amazon.com/images/M/MV5BMTI4NDc1NDg0N15BMl5BanBnXkFtZTYwNjk0MTc5._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Rowan Atkinson, Tony Robinson, imDbRating:8.6, imDbRatingCount:45582 
id:tt5555260, rank:126, title:This Is Us, fullTitle:This Is Us (2016), year:2016, image:https://m.media-amazon.com/images/M/MV5BNzYxYWY3YzctZjRiNS00MTViLTk5OTYtZDEyNzAwNGE5ODY0XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Sterling K. Brown, Justin Hartley, imDbRating:8.6, imDbRatingCount:127616 
id:tt0988824, rank:127, title:Naruto: Shippûden, fullTitle:Naruto: Shippûden (2007), year:2007, image:https://m.media-amazon.com/images/M/MV5BMTE5NzIwMGUtYTE1MS00MDUxLTgyZjctOWVkZDAxM2M4ZWQ4XkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Junko Takeuchi, Maile Flanagan, imDbRating:8.6, imDbRatingCount:111609 
id:tt8289930, rank:128, title:Formula 1: Drive to Survive, fullTitle:Formula 1: Drive to Survive (2019), year:2019, image:https://m.media-amazon.com/images/M/MV5BMzVkMGU0YWMtOWQxMC00MjFhLTg1NjAtMDFlZTZlYzJlMjlhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX128_CR0,1,128,176_AL_.jpg, crew:Lewis Hamilton, Daniel Ricciardo, imDbRating:8.6, imDbRatingCount:32789 
id:tt2049116, rank:129, title:Gomorrah, fullTitle:Gomorrah (2014), year:2014, image:https://m.media-amazon.com/images/M/MV5BMTgzNmNjZGQtMjM3ZC00Y2Y2LTlkZGItM2EwNTM2MmUyMDExXkEyXkFqcGdeQXVyMTMxNjUyMDkx._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Salvatore Esposito, Marco D'Amore, imDbRating:8.6, imDbRatingCount:37512 
id:tt9140342, rank:130, title:It's a Sin, fullTitle:It's a Sin (2021), year:2021, image:https://m.media-amazon.com/images/M/MV5BZWIyNGI1N2YtNzRlZS00NTFjLTk5MzMtZjQ5MTUwMTljZDZkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Olly Alexander, Nathaniel Curtis, imDbRating:8.6, imDbRatingCount:27949 
id:tt0096639, rank:131, title:Lonesome Dove, fullTitle:Lonesome Dove (1989), year:1989, image:https://m.media-amazon.com/images/M/MV5BMmJmYTg0MDEtN2VjMC00YmUxLWFhNmMtZTBiYjQ2ZGQ5ZWMyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX128_CR0,3,128,176_AL_.jpg, crew:Robert Duvall, Tommy Lee Jones, imDbRating:8.6, imDbRatingCount:22380 
